X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.003779667594225774,27.71017781779004,0.6344946108996774
2.0,2.0,train,0.004788703667691495,79.17784539510522,0.720615661168327
3.0,3.0,train,0.006134957250840618,99.38649911089243,0.8047854307696318
4.0,4.0,train,0.004356040933594936,53.03441190424233,0.6864996066700311
5.0,5.0,train,2.0455407652214387E-4,0.3538721365211574,0.05301306141773365
6.0,6.0,train,0.0045447192969352455,73.1306434724015,0.7018615059535976
7.0,7.0,train,0.004459366529325391,63.65138080838986,0.6950077370475893
8.0,8.0,train,0.0043829556948078935,53.4726221784003,0.6887384428262958
9.0,9.0,train,0.0033238716619919955,18.46737272024508,0.5873279115058777
10.0,10.0,train,0.0049731732434310375,84.53906397831322,0.734007890596332
11.0,11.0,train,0.0025409094089751355,10.066000277350712,0.491662529163879
12.0,12.0,train,0.0045447192969352455,73.1306434724015,0.7018615059535976
13.0,13.0,train,0.004409314959140994,56.551633698684554,0.6909155737403656
14.0,14.0,train,0.004600398376184154,75.8764589948991,0.706249273258823
15.0,15.0,train,0.003946112537568101,33.48884039115409,0.6503407912281711
16.0,16.0,train,0.005434421768326351,97.07458072045638,0.7647514973643043
17.0,17.0,train,0.004983915285706753,85.53260007993316,0.7347676632905615
18.0,18.0,train,0.004536477006994653,71.31373941306042,0.7012064299532945
19.0,19.0,train,0.004398503575884534,55.256360813072156,0.6900244608007091
20.0,20.0,train,0.00417348030793233,44.86973794759952,0.6708827615607923
21.0,21.0,train,0.005169077759872012,88.59570058988452,0.7475281072284671
22.0,22.0,train,0.005014414851371415,86.0343100869366,0.7369130559761092
23.0,23.0,train,0.0040069007482383635,35.48046406318533,0.6559551887115681
24.0,24.0,train,0.004321281637185244,49.551954048395594,0.6835843984472574
25.0,25.0,train,0.003955694019524169,33.88465640910893,0.6512317811757434
26.0,26.0,train,0.004125716673287658,43.621083982696376,0.6666700488524423
27.0,27.0,train,0.004593293709918356,75.41676426763372,0.7056930071819989
28.0,28.0,train,0.004453907182045688,60.97880303928966,0.6945640320469758
29.0,29.0,train,0.006134957250840618,99.38649911089243,0.8047854307696318
30.0,30.0,train,0.004453907182045688,60.97880303928966,0.6945640320469758
31.0,31.0,train,0.004117530304594105,43.20869524294351,0.6659426239713042
32.0,32.0,train,0.0031691019388744037,15.543227156187456,0.5699650937510143
33.0,33.0,train,0.002464813735292764,9.057649707782016,0.4812568916824044
34.0,34.0,train,0.004561453218500874,74.04223686458735,0.7031870604692072
35.0,35.0,train,0.004340676031394671,49.98589622396893,0.6852143031201368
36.0,36.0,train,0.005259830025612126,92.27118774849687,0.753556236291982
37.0,37.0,train,0.003790999240201312,28.845979020778735,0.6355958478542248
38.0,38.0,train,0.004880107294625629,83.05343991283819,0.7273336612480286
39.0,39.0,train,0.004442805894188506,60.088796110345505,0.6936597900421955
40.0,40.0,train,0.004455731804170499,62.761162891950775,0.6947123988287687
41.0,41.0,train,0.004455731804170499,62.761162891950775,0.6947123988287687
42.0,42.0,train,0.004398558479915054,55.65885846145131,0.6900289926717191
43.0,43.0,train,0.004593293709918356,75.41676426763372,0.7056930071819989
44.0,44.0,train,4.6484696343652114E-4,0.9472246241387728,0.11642795575237586
45.0,45.0,train,0.0053036358046287735,94.38976953082904,0.7564142727780581
46.0,46.0,train,0.004107643479181432,42.385979355761094,0.6650619831578448
47.0,47.0,train,0.004840476199214822,80.62799104321614,0.7244409153577569
48.0,48.0,train,0.004955287529112368,84.039704622651,0.732738022157713
49.0,49.0,train,0.004356040933594936,53.03441190424233,0.6864996066700311
50.0,50.0,train,0.004453907182045688,60.97880303928966,0.6945640320469758
51.0,51.0,train,0.004395162225930072,54.79058903056783,0.6897485354052963
52.0,52.0,train,0.004112449748012907,42.79690532362869,0.6654903774558925
53.0,53.0,train,0.0045192567657435624,69.05264977556742,0.6998331608310908
54.0,54.0,train,0.004840476199214822,80.62799104321614,0.7244409153577569
55.0,55.0,train,0.004788703667691495,79.17784539510522,0.720615661168327
56.0,56.0,train,0.004419622461910958,58.319122933971364,0.6917627694901949
57.0,57.0,train,0.00454098415523682,71.76974483326967,0.7015648246385817
58.0,58.0,train,0.0041628801535232764,44.452390377588394,0.6699524573942423
59.0,59.0,train,0.005298004229581819,92.80218017143078,0.7560487146420918
60.0,60.0,train,0.0045192567657435624,69.05264977556742,0.6998331608310908
61.0,61.0,train,0.004413327267757008,57.428870929009435,0.6912456304244612
62.0,62.0,train,0.005298004229581819,92.80218017143078,0.7560487146420918
63.0,63.0,train,0.005298004229581819,92.80218017143078,0.7560487146420918
64.0,64.0,train,0.005252384657150939,90.1700528061199,0.7530671520404175
65.0,65.0,train,0.0042715868200856105,48.25814326094705,0.6793694260045603
66.0,66.0,train,0.005259830025612126,92.27118774849687,0.753556236291982
67.0,67.0,train,0.005354118520012412,95.45671197763677,0.7596668513549358
68.0,68.0,train,0.0027966424001055093,12.18822775183137,0.525127042656024
69.0,69.0,train,0.003353584363869268,19.136287132836774,0.5905801272590627
70.0,70.0,train,0.0025546886451086647,10.575197461248498,0.4935243153844985
71.0,71.0,train,0.0045192567657435624,69.05264977556742,0.6998331608310908
72.0,72.0,train,0.003960219606171205,34.28029254567291,0.6516518294383682
73.0,73.0,train,0.0035665067722603955,23.326837107883875,0.6131477405884026
74.0,74.0,train,0.0040069007482383635,35.48046406318533,0.6559551887115681
75.0,75.0,train,0.00454098415523682,71.76974483326967,0.7015648246385817
76.0,76.0,train,0.003559486725216616,22.970231834636845,0.6124239045373214
